Gene ARP4 Amikacin Amp Antimycin Ascididemin_Nat_prod BZA CCCP CPZ Cap Cephalexin Cerulenin Clofazimine Clotrimazole DCCD DIPED DNP DTNB DTT Deferoxamine Dipyridyl EMB Econazole Eta GSNO GSNO_CFZ GSNO_CPZ GSNO_KCN GSNO_menadione H2O2 INH KCN Levo Min_med__succinate_ Mtm NRP_1 NaN3 Nam Nigericin Novobiocin Oflox PA_1 PA_21 PA824 PZA Palmitate Procept_6776 Procept_6778 Rif Rifp Rox SM Succinate TLM TRC TRZ Tet UV Valinomycin Verapamil ZnSO4 menadione mercaptoethanol methoxatin
Rv3825c -0.225604596 -1.08035073 0.055992934 0.816031163 0.90278776 -1.662825758 -0.396806255 1.055172896 -1.033154771 -0.020457945 -0.635020226 0.514591691 -0.015261449 -1.315092052 -0.561837205 1.572466507 0.27830164 1.086243311 -0.216394333 0.720509198 -0.182690821 -0.274179404 0.4295528 0.115068806 0.874948029 1.103422678 0.30388731 -0.166137967 -0.378210401 0.494502269 -0.679401092 0.083756615 2.370392811 0.063176451 -0.114175692 0.191491834 -1.51537017 -0.4224107 3.27445239 0.174976936 -0.114236419 -0.35357457 -0.273588988 -1.080408689 -0.255445247 -0.79696066 -0.212942529 -0.453457352 -0.102540501 -1.801276708 -0.105982835 -0.950156965 2.034558785 -0.089209473 0.628740235 -0.895674304 -0.172271996 -0.90692531 0.535816367 0.891872444 -0.055699348 0.277590469 -0.194460326
Rv3826 -0.947513328 -1.980118874 0.533542583 0.701733962 0.41550309 -0.954511767 -1.390455073 1.13391642 -0.47441082 0.428398668 0.413839222 0.016613985 0.199069914 -1.328410951 0.357771309 -1.157968607 1.104446837 -0.241701754 0.449616508 0.58034541 0.077972213 0.534267323 0.283858999 0.499995991 0 1.020356177 -0.981410616 -0.312946523 -0.273442124 -0.208358067 -2.045542069 0.282799722 1.676338444 0.666716996 0.322755307 -0.143752268 -0.503440859 1.181200832 2.481391295 -0.130378071 0.464650907 0.278919062 -1.551701224 -0.556655651 0.651397272 -1.507426665 -0.301057099 -0.431110548 0.239495843 -1.430501793 -0.505860765 0.503226376 1.460480145 -0.801420635 -0.003395266 -1.508148247 0.018933641 -1.349060603 1.334048543 0 -0.6011365 0.934886069 0.871567949
Rv3827c 0.240308244 -1.110749243 -0.107855989 -0.322695826 -0.129703082 -0.25571247 -0.859280311 0.368182728 -1.130837793 -0.333066012 -0.415052493 0.611096751 -0.1600357 -0.308944049 -0.604469795 -0.35733499 -0.128888796 -0.405923981 -0.148489069 -0.301456689 -0.418943642 -0.167270539 -0.264583421 0.083152492 0.637393519 0.58424465 0.174640414 0.795265306 1.75910986 -0.238851238 -0.024171745 2.011562596 -0.061371768 0.972746092 -1.159759269 -0.330417995 -0.602391632 0.729770259 1.8599053 4.170258577 0.264038775 -0.110840441 -0.278371433 -0.415417066 -0.180795235 -0.115335499 -0.296210724 -0.894636416 -0.574371991 -1.138194186 -0.041764274 -0.330552716 -0.258593892 -0.514558287 -0.301777575 -0.894247306 2.072928129 0.478816995 -0.283894381 0.486082058 1.563983034 -0.252340694 -0.097966268
Rv3828c 0.674972222 -1.352177631 -0.320532383 0.101525675 -0.16329295 -0.049138445 0.071465467 0.023491916 -1.307120735 -0.43255497 -0.683634991 0.1127896 -0.736773447 2.216326955 0.247490876 0.085021262 -0.844493042 -0.115152166 -0.513206662 -0.032277967 0.04654876 -0.511017047 -1.151808139 -0.611126341 0.401901496 0.338772429 -0.230481754 0.121839546 0.924969581 -1.135123306 -1.533620109 1.032680166 1.222037477 0.66152332 1.198804845 -0.127427595 0.063284386 -0.320647295 0.921975356 0.596624125 0.379265769 0.506475212 -2.072879592 0.138771259 -0.565756841 0.346514771 -0.29566286 0.0792038 -1.507928514 -1.39491412 -0.678157851 -1.041781968 -0.410861526 0.740832417 0.851137454 -1.684794518 0.661799312 -0.134335547 0.701866189 -1.451588083 0.425968783 -0.896523461 -0.833464633
Rv3829c 0.154405309 0.157954262 0.108328262 0.215654683 -0.15620333 -0.112743353 -2.808017701 -0.595918126 -0.360798865 -0.324379024 0.665695112 -0.684982258 0.840680089 -0.826155554 0.517372111 -1.301027661 -0.576849589 -1.544753383 0.222127874 1.235715598 1.036027871 0.209996288 -0.227993173 -1.228943503 0 -1.131154066 -2.598737196 -1.510271022 0.231776277 0.114705736 -1.024533168 0.206232293 0.766841592 0.534811621 -0.471344985 0.110910814 0.442286129 0.256966522 1.61487824 0.180490336 -0.355440111 -0.051085844 -1.036920503 0.331209299 -0.55467084 0.74887172 0.128627747 0.81061887 -0.297989811 -0.107406423 1.390839993 -0.297400264 0.69525618 0.266648166 -0.631333756 1.492989101 0.107716978 -0.871348518 -0.75779045 0 -0.773887795 -1.051153431 0.190980758
Rv3830c 2.087881424 -1.324417404 -0.184833296 -0.762224579 -0.286301057 1.164272324 1.404327345 0.037478133 -0.3275714 -0.016199449 -0.545218838 0.924383169 -0.321417922 1.330334889 0.178382558 0.951886781 0.175518415 0.089088582 -0.536380519 -0.315446362 -0.606976745 -0.219329914 -1.18174214 -0.364179997 -0.369443713 -0.241938159 0.215902207 0.634560533 1.330041468 -1.552327625 0.459091946 -0.916439264 0.731917021 0.47299303 0.322109519 -1.154078997 0.2400244 -0.128944819 1.958194658 -1.178006584 -1.031809265 -0.744260106 -0.143762373 -0.048921721 -0.690002192 -0.185767945 0.24645848 0.151567414 -0.916304293 0.232304943 -0.906599803 -0.851210457 -0.883990055 0.483578692 1.294974821 -0.639142914 1.374530349 0.531504092 0.292082169 -1.024320326 0.966084228 0.171391939 0.019945206
Rv3831 2.976480907 0.690860547 0.344670052 0.273558039 0.45064951 0.172261986 -1.155230071 -0.452152773 0.981613695 0.174067546 0.188827039 -0.302367896 -0.096066629 -0.462326632 -0.560703739 -1.317738208 0.908153298 -0.416426804 0.625640149 0.140917538 0.623964846 -0.149522961 0.471387538 0.345219109 0.641552269 -0.513841165 -1.287620188 0.427822439 -0.708564851 0.548351266 -2.480313464 0.504765195 -0.026003662 -0.723586317 0.251813245 -0.158346138 -0.492774483 1.077321537 3.030658358 0.576072502 -0.267714626 -0.257851456 -0.713004684 0.329378519 0.34736683 -0.222960512 0.072150538 -0.849507969 -0.030642856 1.16390595 0.311944339 0.389280324 -0.424002585 -0.412869335 0.661234179 1.618321752 -0.637151231 0.099327498 0.619363749 2.2120741 0.421655311 0.179254023 0.565083959
Rv3832c 1.326433158 1.675126823 -0.514609783 -0.304659085 -0.240835458 0.391917527 -0.028851781 -0.557992051 2.403190477 -0.263285504 0.048188743 -1.039563934 -0.874911771 -1.218171313 -0.50685078 -1.659421363 0.067797501 1.495607062 -0.14814632 -0.130354375 -0.422230885 -1.419309869 -0.482407158 0.469540469 0.376161444 0.111445141 -0.705443317 0.149766741 0.472487963 -1.044552179 -0.867527095 0.005816418 0.307956657 -0.112995506 1.65228601 -0.229607822 0.167427767 -0.256285246 0.331354948 -0.378843207 0.12082482 -0.23799599 -0.404136267 -0.092363627 0.354269085 -0.597903325 -0.452854553 0.035498483 0.013737051 1.604197568 0.676783754 -0.004427533 -0.379895626 -0.317750245 0.12114407 1.304390586 -0.17196486 2.270454801 0.06485667 -0.528885444 -0.464510779 -0.200679913 0.022900177
Rv3833 2.434482703 1.108295192 -0.032411799 -0.514710501 -0.167017554 -0.159087652 0.34131077 -0.668097231 0.675958456 -0.068507437 0.020515114 -0.476745849 -0.523837793 0.246843284 -0.611828929 1.227525262 0.37473033 -1.029681264 -0.398912166 -0.224986463 -0.144781717 0.012844004 0.534891031 -0.794501507 0 -0.772130202 -0.949696034 2.702851739 -0.252775437 0.057804434 0.396094459 -0.202696142 -1.229893103 -0.258904749 2.028638564 0.115047509 -0.723064395 0.23964128 0.029103391 -0.059602523 -0.305623897 -0.150831653 0.673551385 -0.151797835 -0.907533835 0.710032147 -0.172687185 0.242058036 0.181768576 0.048576534 1.996839458 -0.510547941 -0.036753498 0.193685668 -0.343840825 -1.286169649 -0.533338267 1.996458856 -0.060439276 0 2.372770906 0.100706445 0.056459199
Rv3834c 0.894945677 -0.830524707 0.189734957 -0.551334035 -0.154701947 -0.335252995 3.168210398 0.094810347 0.254636281 0.067010063 -0.334401917 0.083178649 -0.210874142 0.116117139 -0.636398921 1.842178245 0.119101559 1.523440135 -0.120201735 -0.54010256 -0.045240719 -0.268125045 -0.875897398 -0.261362365 -0.77470341 0.318846765 1.106591069 1.211470373 0.051494004 -1.574136373 -0.719522099 0.217029003 -0.099310891 -0.523033083 0.855143982 0.046473356 -0.177261235 0.315237922 1.754845238 0.364550107 -0.414773723 -0.660342492 -0.172527708 -0.387001004 0.528561506 -0.417314874 -0.659557615 0.42561598 1.257414565 -0.503273768 -0.324503836 0.528001826 0.037545805 0.451308718 0.661920735 -0.654437731 -0.712215559 1.090494248 0.235467797 1.130102944 -0.475312755 1.150158227 -0.264321211
Rv3835 -0.409684251 -0.798298242 -0.191028592 0.670373904 0.812163954 -0.414563904 -1.074994782 0.337043195 -0.842770553 0.439758053 0.841668286 1.452899309 0.927230728 -1.096979991 -0.902328155 -0.866131967 0.781565436 0.605993565 0.350235566 0.429042917 -0.080092914 1.225773381 0.036158396 0.613763906 1.011840799 0.20311084 1.699161686 0.875799581 -0.728215527 -0.118482446 2.066472006 0.339440973 0.93269843 -0.727832625 0.584696709 0.900138279 -0.767733032 0.974952627 2.296939646 -0.002220609 0.765943045 0.738872039 2.314987609 -0.844877075 0.394607603 0.681343741 0.251732897 -0.890094969 -0.120262205 -2.58530971 -0.049310607 0.985266562 0.267413982 -0.488317311 -0.794028132 -1.163849683 -0.93385767 -1.109798091 0.792984846 0.69656078 0.580790453 0.370623231 1.15141458
Rv3836 -0.638187457 -2.100945618 0.572002595 0.066521388 0.338064216 -0.366092975 -2.874452396 0.285637673 -1.013184398 0.157479126 0.983502993 1.550859614 0.85511157 -1.216978232 -0.805265967 -1.05307506 1.272545432 -0.127828442 0.545738799 0.253477094 -0.279014114 0.877626939 -0.192121058 0.955278542 0.741982508 0.261322041 0.718460713 0.518089264 0.216736507 -0.643058356 1.351992132 -0.069765127 -0.588883242 0.086866636 0.361600286 -0.062998645 -0.536581423 1.28990424 2.757703214 -0.234401885 -0.119162262 0.290868021 1.553760499 -0.167073305 0.218187249 0.725695493 0.100582911 -1.121548281 0.198011644 -0.997364504 -0.06877745 1.478764213 -0.210657265 -0.737809688 -0.616765394 -3.256526236 0.080572792 -0.008600857 1.124943938 0.844210123 0.462482965 0.721831884 1.727607612
Rv3837c 1.526192487 -1.157482382 -0.055910142 -0.128589716 0.903035052 -0.635274224 -0.853341602 1.08981753 -1.294561109 -0.229127507 -0.080670123 1.856854817 0.415173764 1.141796955 -0.577996888 1.366584211 -0.088051826 -0.602013202 -0.460637183 0.189838372 -0.128751578 0.691360002 0.069728225 -0.224498154 -0.074666344 1.149341397 0.323262579 0.977730346 0.05615864 0.365824738 1.20683556 -0.217627593 -0.645810147 -0.538399417 -0.282961084 -0.133449651 -0.911811846 0.13660469 0.710020686 -0.157788912 -0.342878015 -0.137077818 0.635321502 -0.381164521 -1.085937236 -0.031110558 -0.054958489 -0.306598575 0.010198374 -1.749169922 0.353084958 -0.684379061 -0.064109823 -0.153999013 3.901345223 -0.017599826 -0.305882781 0.5312198 0.202335591 0.025347845 0.712650727 -0.733493523 -0.157025784
Rv3838c 0.297861061 -1.539442381 0.567942292 -0.425386465 1.033640086 -0.803882985 -1.298168768 0.371258714 0.081598747 0.244213884 1.214308236 0.176301714 0.07785834 -0.091608754 -0.314766433 -0.511529532 0.051278979 -0.032195415 0.508615581 0.809804062 -0.375090711 -0.057316917 -1.309750847 1.099476654 0.128357784 0.305013548 0.177970928 0.427095591 0.388468762 -1.068155681 2.653044681 -0.254082741 -1.694946175 0.425361192 0.776928626 -0.007139659 -0.193135695 0.847316331 0.322636655 -0.954174398 -0.08657969 -0.180393881 2.020578691 -0.323921776 -0.343827612 0.669270514 0.079385518 -1.298901823 -0.080989936 -0.223391628 0.261015902 0.249722869 -1.110486239 -1.414887725 -0.208042994 -1.171683069 0.566202478 0.51015854 -0.22520427 0.192110815 0.294877784 0.109545392 0.246739483
Rv3839 0.564126276 -0.12503466 -0.246283074 -0.349691259 2.694996706 -0.352130579 -0.413039025 -0.402897116 0.057456105 -0.212479468 -0.274667631 3.582158451 -0.313780749 0.813198892 -0.886302167 -0.439348397 -0.171298154 -0.636848086 1.288967024 2.593186345 -0.150311827 -0.453287544 -0.450572087 0.32064524 3.001747704 -0.499902116 1.031038876 -0.43394219 0.41437616 -0.265181123 1.960411089 -0.190481033 -0.391710389 -0.473479537 0.263289896 -0.092366126 -0.356564144 -0.090275643 -0.416319743 -0.132663253 -0.266005325 -0.438926968 -0.085666416 -0.052243254 -0.471555681 -0.397375407 -0.36943394 0.022697078 -0.259507135 0.048651717 -0.073617715 -0.357043232 -0.368017291 -0.343719827 -0.317315993 0.050649356 -0.378361459 1.156094391 -0.170682225 -0.875091789 -0.38541512 -0.223466305 -0.114170435
Rv3840 0.674040986 -0.428705489 -0.031528969 0.079456264 2.263319086 -0.296673638 -0.960451302 -0.129224465 0.000341824 -0.187204174 -0.098311886 2.918182509 -0.160841152 -0.264372835 -0.344953065 -1.445747989 0.184541096 -1.4330595 0.990034132 2.398163047 -0.097284668 -0.201761141 -0.113096717 0.643991842 2.474496063 -0.326367286 -0.183882561 0.088912766 0.390346327 -0.1306014 -1.075737825 -0.247684901 1.793918068 -0.050057845 0.417806857 0 -0.203075647 0.377785654 -0.366576718 0.146783391 0.242802852 -0.525025304 -0.782471409 -0.148981376 0.223832407 -0.981005797 -0.675681896 -0.738739949 -0.618390628 -0.088429241 -0.172699228 0.045782241 -0.218535871 -0.635943434 0.014424153 -0.256530128 -0.156954302 1.315380247 0.293953181 0 0.111004271 -0.164584596 0.034728929
Rv3841 -0.674787382 1.483466791 -0.00762412 -0.043307708 -1.453044451 0.717259012 -0.299165285 0.798217818 0.836099551 0.068572583 0.040093201 -1.861499982 0.054593208 -1.439615641 0.419357109 -0.37032891 0.02554066 0.546949605 -1.420834421 -2.57035059 -0.04118212 0.161190911 0.25890717 -1.039949674 -2.629109346 0.553764986 -0.234127834 -0.163617638 -0.921090923 0.366612595 -0.108662174 0.680209898 0.292790989 -0.154810336 0.760023809 0.688956107 1.153059953 0.954734211 -0.259082063 0.500215143 0.312277559 -0.218580813 1.017873238 0.125546403 0.816545168 0.359508343 0.057139093 -0.988137853 -0.090381501 0.65176806 0.912533311 0.667391584 -0.266935195 -0.851387967 -0.037618079 1.236371294 -0.263925845 -0.753575069 -1.085830433 -0.158935679 -0.589588873 -0.013757887 -0.04125862
Rv3842c -0.203421617 -0.418950675 0.062264335 -0.680529852 0.204509175 0 0.996542213 0.780071712 -1.02594461 0.18441237 -0.457540356 0.849025394 -0.114899523 0.576481221 -0.81811254 1.462463079 -0.543247845 -0.375152777 -0.640644304 -0.537652232 0.247172342 0.143908111 0.244836999 0.01647864 1.468382949 1.640698695 0.56949704 0.200406228 -0.170774103 0.992337804 0.980838294 -0.422144198 -1.015062087 -0.161636624 -0.582836407 0.859986227 -0.680324088 -0.981288862 3.846095696 0.007075061 -0.35442219 -0.278000697 0.700505129 -0.877137337 -0.182347013 0.446641906 0.398290451 -0.519847316 -0.899653288 -0.541754236 -0.022866772 -0.525457265 0.142342 0.346151257 0.474419683 -1.590257496 -0.200898693 -1.69084667 -0.283669226 1.063123121 -0.134373246 -0.663332048 -0.790296041
Rv3843c 0.478206861 1.735224659 -0.204316157 -1.01398382 -0.04206696 0.811895382 1.674001438 0.325583951 0.051234104 -0.007813101 -0.505022176 0.024287331 0.138960477 0.455563205 -0.156060799 1.219010474 -1.122858596 -0.527488808 -0.570572624 -0.367798101 -0.181526684 0.034170107 0.113680703 -1.162522009 -0.352624475 -0.285402197 -0.647248704 -0.356557109 -0.210853852 0.019839517 -0.235811326 0.294651157 -1.859379263 -0.009991584 -0.996791152 -0.330486786 0.835519409 -1.338747672 2.350553797 0.537599933 -0.612156322 -0.930729812 -0.846332202 0.032266727 -1.63237306 1.155349995 0.745322496 0.221259859 0.664225465 0.28955515 0.592812774 -2.502879271 0.140124058 0.246712569 0.94436831 1.966473278 0.150607982 -1.529061442 -1.003499538 -1.048268509 -0.578228121 -1.044776782 -1.898259066
Rv3844 1.377790599 -0.165107846 -0.478443548 -0.824413629 -0.768538697 1.41407986 -1.314512356 0.328868794 -0.428680258 -0.096422502 -1.131396046 -0.291419584 -0.214999597 0.546667426 -0.700446019 -0.523024854 0.129357349 -0.072585782 -0.695283917 -0.239242743 -0.335430026 -0.763093836 -1.710875969 -0.752216446 0 -0.07801841 0.349000634 0.30173664 0.533254823 -0.334030941 0.625839618 -0.422391836 1.174704478 -0.06202065 2.004575871 0 0.572987639 -1.798083723 1.453557632 0.15096977 -0.747744113 -0.325535473 0.734327218 0.174244607 0.817320756 0.422181035 0.117597896 -0.162497101 -0.156273592 -0.269126449 -0.135095196 0.04573621 -0.616831084 -0.423628689 1.196919198 -0.267732096 0.058680919 2.967643205 -1.502901469 0 0.66752856 -0.382420812 -0.162312085
Rv3845 2.548424414 0.586081083 -0.075478832 0.140955844 0.18566319 0.041230221 0.776964837 -0.078848566 0.548628977 -0.351662747 -0.260243092 0.879198407 0.35506996 1.812036838 -1.130585243 2.047875177 -0.384982903 0.422580132 -0.21218047 0.218745654 -0.639496594 0.252646349 -0.740318236 -0.429524446 -0.140408425 -0.395762524 0.411240321 -0.61771931 -0.026176982 -1.262632232 -0.533082895 0.528243714 2.47793335 -0.313664742 -1.246124481 -0.695132862 0.227467473 -1.40482362 0.514295089 0.455799697 -0.449495422 0.009605501 0.096038136 0.157316225 0.438520017 -0.351708819 -0.57996378 0.012777435 1.230545634 0.359284575 0.173823494 -0.009315512 0.122361358 0.897849638 1.499757139 -0.25848524 -0.566307765 1.275037707 0.05100263 -2.520841086 -1.089893279 -1.382262085 0.365214876
Rv3846 -1.546027559 -0.313340336 0.517679555 0.585611043 -0.995710342 -0.477904937 1.460149661 0.370221869 -0.149003785 0.734207617 0.43091739 -1.600111033 0.262571305 -1.491805066 0.634099546 0.404057097 0.203197161 0.207792068 0.003822956 -0.763017589 0.428713045 0.333237 0.392989297 0.449232865 -1.091245798 0.129288183 -0.902372742 -0.187732766 -0.495674359 -0.038671713 -2.334172659 0.626563662 0.856934196 1.04274739 0.310078297 -0.049485586 -0.135661234 0.924627969 1.39770066 1.028241599 0.16668467 0.230538353 -1.845949855 -0.751063645 0.807429132 -1.663410964 -0.32977735 -0.540525371 -0.133081411 -1.130080986 0.07064424 0.425285795 0.458717825 0.305656219 -0.686150016 -0.331870314 0.578187841 -1.980617875 0.277358964 0.418989129 -0.289288494 0.785287667 0.332939767
Rv3847 -1.063394793 1.754707338 0.455848177 -0.668349896 -1.091841399 -0.162143455 0.999070221 0.160237325 1.038846588 -0.260192977 -0.371347394 -1.951943726 -0.688576554 -0.433358116 -0.112834063 -0.258521234 -0.449812166 -0.166280568 -0.310204743 -1.251188439 0.859385284 -0.829620219 0.423822518 -1.030957859 -1.240599414 -0.242955968 -0.940587865 -0.515516049 0.258667711 0.728736495 -0.562951489 -0.033888541 0.084823697 0.208536044 1.096819515 -0.846531385 -0.268971315 1.562623255 1.365491521 0.501584765 -1.053179733 -0.664913331 -0.19112995 -0.289157316 -0.648134386 -0.640207918 -0.115826016 1.386874239 -0.002380956 1.12278644 0.558617536 -1.404118428 0.005744236 0.296038051 0.62264641 2.71593096 0.357568721 -1.365637988 -0.803422422 -0.485118979 -0.381329495 -0.405956481 -0.71420143
Rv3848 -0.354097515 -0.001446887 0.115688253 -0.566633175 -0.907100705 -0.758475463 -1.021657795 0.826604268 -0.11449593 0.101540189 0.015098209 -1.386831195 -0.094570302 -0.657512786 -0.764078973 -0.170698985 -0.436514651 0.707600537 0.035293273 0.066596209 0.036874536 -0.802299001 0.3856021 -0.598502209 0.170942811 0.087014683 -0.983775615 0.406725994 0.255584125 0.488340499 0.757177358 0.10005395 2.96248573 0.179198612 1.212792955 0.961910237 -0.185503289 -0.483172666 -0.783447316 -0.001860882 -0.561865117 -0.007584322 0.014141397 0.213354802 -1.167081881 0.272781692 1.220677298 0.25976435 -0.862126453 0.856595454 0.042373763 -1.147147068 -0.077815215 0.497594492 -0.102686049 -1.161285158 0.12009559 0.173569228 -0.087203669 0 0.919862655 -0.538472287 -0.612146095
Rv3849 0.268842787 0.3933979 -0.130207884 0.820032907 0.8457631 -0.586460752 -0.074791263 0.022277833 1.316282616 -0.046116697 0.151532747 0.001832149 0.455190264 -0.39181792 -0.526066451 0.183238104 0.664905139 0.555667336 0.450541528 1.127209232 0.007402617 0.358534955 0.170441162 0.224286134 0.337105239 0.351212838 -0.119974389 -0.335914018 -0.947608364 0.283150796 -1.215395538 0.6315919 2.423375698 -0.806545281 -0.567034042 -0.044246261 -0.566345152 0.048715376 0.756256036 0.227129751 0.132673038 0.047348463 -0.905494865 -0.780392683 0.719066194 -1.91255185 -0.268732207 -0.002420898 0.597191656 2.944505689 -0.432389487 0.471562707 0.326958534 -0.376937342 0.413539731 1.219199445 -0.539997536 -2.558302189 1.305933554 0.831447807 -0.095166257 0.249783379 0.704057013
